"","x2","y2"
"1",4.29369183932097,0.837247387198364
"2",22.4579497897351,0.272989436784243
"3",-10.1142908817761,1.14523010829543
"4",-10.9065785437102,-0.56248222977044
"5",8.92752665935831,-0.796587432838972
"6",25.6901293287043,-0.359190102184964
"7",26.7156228145314,-1.38468358801207
"8",-5.64384139884472,-1.12521937463594
"9",3.96919618487619,-1.43825695835685
"10",1.42379970973035,1.10713951678899
"11",28.3856239789446,0.245315247574782
"12",-15.7461102577489,-0.72295051573174
"13",-11.6618967318761,-2.80716404160458
"14",-11.9825252670938,-1.88653550638688
"15",-8.8505311311548,-4.51852964232586
"16",-13.806902827601,1.63784205412035
"17",-12.2056960206115,0.436635247130884
"18",-10.1197112772534,-0.94934949622725
"19",-6.43279053271897,-3.73627024076169
"20",-9.70238608133073,0.133325307850074
"21",-10.8468909227778,1.37783014929709
"22",-5.82168935977483,-2.34737141370583
"23",-6.91197001288089,-1.15709076059977
"24",-7.24813751481534,0.0790767413346752
"25",-0.778401444402641,-4.09065932907802
"26",-2.16772808086367,-1.70133269261699
"27",-1.64378597817865,-2.22527479530202
"28",4.02041845268548,-6.78947922616614
"29",-1.66564582646849,0.596585052987829
"30",0.121544026561597,1.10939519995774
"31",3.60344902425651,-0.0725097977371767
"32",5.37556809524465,-1.54462886872531
"33",15.5105229325165,-5.0795837059972
"34",11.125414358435,1.20552486808432
"35",14.5042752061954,-1.47333597967603
"36",14.2703520828206,-0.139412856301308
"37",18.0590893668854,-0.228150140366013
"38",16.0216348385907,2.40930438792863
"39",28.0375273533657,-1.60658812684638
"40",-10.4250341250204,1.25597335153977
"41",-5.60281278860467,-0.766247984875987
"42",-13.3915525624078,-0.377508211072859
"43",-14.06551002366,0.596449250179304
"44",-11.4292170019114,-0.83984377156926
"45",-11.5927899833764,-0.576270790104304
"46",-13.4203147862921,1.6512540128114
"47",-13.0585599003064,1.28949912682578
"48",-11.4102887491231,0.0412279756423907
"49",-11.9156160833117,0.946555309830999
"50",-10.9061121508399,-0.062948622640781
"51",-10.1802010980587,-0.788859675422002
"52",-11.1218952210717,0.352834447591059
"53",-10.0926127366909,-0.576448036789769
"54",-10.9736076146145,0.404546841133865
"55",-11.0299712584268,0.560910484946094
"56",-7.53395253994497,-2.83510823353569
"57",-12.9760135406595,2.80695276717887
"58",-9.83314266024573,-0.335918113234933
"59",-10.6259117020018,0.456850928521149
"60",-10.1720807532483,0.503019979767682
"61",-9.81438857495773,0.145327801477069
"62",-9.95049776093354,0.281436987452872
"63",-9.73013208868497,0.461071315204306
"64",-9.03602452543093,0.0669637519502667
"65",-10.2097982674673,1.34073749398663
"66",-8.10601588386685,0.336955110386183
"67",-9.22083521844409,1.55177444496343
"68",-8.38838946257078,0.719328689090118
"69",-6.66007242902664,-0.608988344454023
"70",-7.53187031415984,0.262809540679182
"71",-9.7200817655954,2.45102099211473
"72",-5.23476205753445,-1.23429871594621
"73",-5.27981790964979,-1.18924286383087
"74",-4.48730682571735,-1.88175394776331
"75",-5.79279521582965,-0.376265557651011
"76",-7.83107308385448,1.66201231037382
"77",-5.42204620139131,-0.247014572089356
"78",-5.15977618197036,0.490715408489698
"79",-5.4680307398879,1.89896996640724
"80",-6.36786148446134,2.99880071098068
"81",-3.6577936579921,1.68873288451144
"82",-3.27794116959027,1.40888039610961
"83",-3.69213538566026,2.0230746121796
"84",-2.43067450778375,1.46161373430309
"85",-1.30521903171145,0.336158258230784
"86",-1.06068861721461,0.0916278437339505
"87",-0.449022471533826,0.279961698053164
"88",-1.49860671170819,1.52954593822752
"89",2.43666046609141,-1.60572123957207
"90",-0.596621318020856,1.52756054454019
"91",0.633443312549278,0.797495913970061
"92",2.62992161921002,0.601017607309316
"93",3.75127632947354,0.379662897045798
"94",6.79338242434709,-1.16244319782775
"95",8.70592942533722,-1.17499019881788
"96",7.05600005492255,1.57493917159679
"97",8.60233096757133,0.128608258948014
"98",8.2841512532913,1.64678797322804
"99",10.887144934761,-0.156205708241654
"100",11.3461263222572,-0.0151870957378425
"101",10.6148149076415,0.816124318877837
"102",11.8651361994429,-0.334196972923517
"103",10.1216779193283,1.70926130719101
"104",17.2278004697185,-3.09686124319914
"105",16.1140534290787,-1.48311420255941
"106",13.8268685866144,1.00407063990498
"107",14.1239735148603,2.70696571165903
"108",16.7204392497875,1.01049997673188
"109",16.3058088593748,2.52513036714457
"110",17.4439070722193,1.68703215430007
"111",19.5100231099046,0.920916116614752
"112",25.4314238097244,1.89951541679491
"113",28.5152074053124,-0.884268178793112
"114",14.1730901118072,-1.74215088528782
"115",-11.6465888012019,0.177528027721272
"116",26.9845132656638,1.64642596085549
"117",-15.2132724922347,-0.755788281246008
"118",-11.993197383257,-0.775863390223672
"119",-2.10376919921088,-4.26529157426979
"120",10.1302376577771,0.400701568742208
"121",28.997417691529,0.133521534990301
"122",-11.7730210054529,0.503960231972248
"123",-15.4901533053414,0.121092531860698
"124",-11.3120753784471,-1.3569853950336
"125",-12.9443362059793,0.875275432498635
"126",-12.6778328673612,1.30877209388051
"127",-10.943421220566,-0.025639552914646
"128",-10.5674286716848,0.298367898204166
"129",-9.56523566699386,-0.503825106486804
"130",-9.93406464759766,0.365003874116997
"131",-7.26548521195318,-1.10357556152749
"132",-4.8723396654941,-2.49672110798656
"133",-7.56541248174633,0.696351708265666
"134",-7.5743203879238,1.20525961444314
"135",-4.17856296825051,-0.990497805230154
"136",-4.29825611938514,0.929195345904482
"137",-0.391533234949258,-1.0775275385314
"138",-1.39155822332447,0.52249744984381
"139",-0.175592502133705,0.506531728653043
"140",2.00026194728468,-0.569322720765345
"141",3.07094867359716,2.95999055292218
"142",6.51944431586724,2.81149491065209
"143",11.6821686736018,-0.751229447082489
"144",12.6066125945123,-1.07567336799298
"145",11.1749906887423,2.55594853777707
"146",18.0463237027651,-1.71538447624578
"147",17.7066925430152,0.124246683504154
"148",19.3275197504573,1.80341947606205
"149",30.7741282848135,-0.443189058294174
"150",6.84334699107114,1.2875922354482
"151",-8.43902784147438,1.66996706799372
"152",-10.9110904548874,-1.75797031859331
"153",-10.6979614262602,0.128900652779506
"154",-9.25748528088426,0.488424507403592
"155",7.38668052599122,-7.05574129947188
"156",4.05037080104924,1.8805684254701
"157",9.8516521596467,1.77928706687264
"158",-4.14438022107649,-2.12468055240418
"159",-11.1282603442218,-1.44080042925882
