"","x2","y2"
"1",4.05377523146301,1.07716399505633
"2",23.0065040256305,-0.275564799111159
"3",-7.93193902916201,-1.03712174431865
"4",-11.2557409871956,-0.213319786285017
"5",7.87046575987404,0.260473466645293
"6",24.4147393344274,0.916199892091953
"7",25.7312382065007,-0.4002989799814
"8",-6.07183625891643,-0.697224514564233
"9",1.22636524718776,1.30457397933158
"10",1.31452614278477,1.21641308373457
"11",29.0929709583525,-0.462031731833199
"12",-16.007078531141,-0.461982242339658
"13",-13.056551668908,-1.41250910457264
"14",-11.2491596578465,-2.6199011156342
"15",-10.520721977996,-2.8483387954847
"16",-12.194615339851,0.0255545663703327
"17",-12.8610400846799,1.09197931119924
"18",-12.4427090327492,1.37364825926855
"19",-5.98104513923479,-4.18801563424587
"20",-9.71303409346172,0.143973319981054
"21",-11.4552265118357,1.98616573835508
"22",-8.12705820172049,-0.042002571760174
"23",-4.20325543461603,-3.86580533886463
"24",-8.71401902436622,1.54495825088556
"25",-1.30034622017394,-3.56871455330672
"26",-0.135433351771933,-3.73362742170873
"27",-1.02053199641695,-2.84852877706371
"28",5.83764217249207,-8.60670294597273
"29",-2.06079142546936,0.991730651988702
"30",-0.939088632561934,2.17002785908127
"31",3.1891862649845,0.341752961534839
"32",3.58748145960997,0.243457766909369
"33",16.4217008817133,-5.99076165519401
"34",11.4054715964012,0.925467630118162
"35",13.1698986205157,-0.138959393996391
"36",12.9101725598554,1.22076666666399
"37",16.3709341122597,1.46000511425962
"38",17.5022778096545,0.928661416864868
"39",27.5315965001139,-1.10065727359458
"40",-9.838526497561,0.669465724080338
"41",-8.3172306810362,1.94816990755554
"42",-14.2529154107923,0.483854637311614
"43",-14.9126887978018,1.44362802432116
"44",-12.8403821502038,0.571321376723127
"45",-11.409794168896,-0.759266604584653
"46",-11.2111126809142,-0.557948092566419
"47",-12.7698408059689,1.00078003248826
"48",-10.795252926698,-0.573807846782706
"49",-11.0703171705315,0.101256397050877
"50",-10.868421756457,-0.100639017023621
"51",-10.5249578371067,-0.444102936373985
"52",-12.0899691205229,1.32090834704223
"53",-9.62866973539117,-1.04039103808949
"54",-10.3598165146194,-0.209244258861247
"55",-12.0500854601788,1.58102468669809
"56",-7.69380330702759,-2.67525746645307
"57",-11.5510361005832,1.38197532710252
"58",-9.42978912917569,-0.739271644304974
"59",-9.6170311125406,-0.552029660940062
"60",-10.4023105942817,0.733249820801038
"61",-10.4463886176829,0.777327844202224
"62",-10.4031260209787,0.734065247497999
"63",-11.6678926792393,2.39883190575863
"64",-7.91779296509161,-1.05126780838905
"65",-8.2041446800457,-0.664916093434958
"66",-4.7109552747903,-3.05810549869036
"67",-7.72347934044045,0.054418566959792
"68",-7.85027926175212,0.181218488271457
"69",-7.08828682205321,-0.18077395142745
"70",-6.51373883440835,-0.755321939072311
"71",-6.23905698602503,-1.03000378745563
"72",-5.91064856561734,-0.558412207863321
"73",-5.70935268659201,-0.759708086888656
"74",-4.38851730692672,-1.98054346655394
"75",-6.11318206256164,-0.0558787109190202
"76",-7.3642580126441,1.19519723916343
"77",-4.63004380551633,-1.03901696796434
